"export-world data (NetLogo 6.4.0)"
"1_Healthy_Lung_World_code.nlogo"
"09/17/2025 22:57:25:889 -0400"

"RANDOM STATE"
"0 0 -1727483681 262 0.0 false -1190081442 1759853281 1802794968 -954454245 -1453639626 -98983880 -1228232640 -1220197705 608028546 -165010426 -459648623 6967024 1507532602 -1085310178 2128960464 1951918777 1258008471 1978754056 -1543249604 873754226 -510423685 777544259 672072825 1817712992 -10485545 -170979711 1577399905 1971886770 1713205688 -1081749346 692508867 -155133015 -1376688677 -408282256 227192372 -883050821 633367116 -246508645 62981854 -532331396 -1686898228 1325173456 1234499245 2135673686 82706043 -1548053434 319212748 -1687342423 1823007834 -16602603 -351360638 -167818349 1502275723 81887041 1104722316 -1790047624 2124905202 626855999 -1718936677 842784517 1420129817 1247261762 757095886 1730554968 -1383015667 664110461 1734538108 -1823058611 576588944 1428477033 -1668394964 -125649755 1015684310 -117632907 -1561948347 -271359958 496459043 1687558452 1590238596 -1031086445 539473948 861606540 1157619503 -711024394 1735130336 1185640775 -2063525963 -1345403431 544558705 1151365271 1959075449 53712689 1720758260 -1882227970 882241383 1598449446 -967937141 239247264 1048759831 2064481418 -995493470 1696877395 1359854131 -35926110 -1067200491 -1834409932 371272532 1123984849 -291649974 -1272137799 -1504592013 518241787 1325757193 220581620 599098737 -576584580 1222268194 147868871 -1344658112 603889439 -883627331 837292300 -1101216807 -1184896164 2069138003 939546845 1600934939 -937904754 1788421185 63623416 459710721 -1916084853 129761014 53605072 -144392328 -1419741050 76708593 -321732566 1129786078 -1607251712 -1714509302 1342703007 -1928718562 -849999708 -738056601 -1796330376 -1261185569 -322199631 -1501340767 700453492 640743568 990560228 1584941774 -1214015509 1044383334 1246665738 -562047253 -1764546143 -621717256 154585764 -498939733 417738168 -1115254657 -885738831 -301366708 -1502940068 1535450971 -403046600 -1213981653 1757532263 1006864400 1981747439 1545408963 -1345629536 938459075 -615276372 2130453936 1189248148 -661813118 -863848557 -189916044 2009125559 -446198549 1734656963 2285127 1859636199 622876345 490317378 267298571 -483204616 725461162 1796374958 369366238 -1950795027 509207819 836768300 1114494855 -702128036 2017411882 807824666 364696011 -385474745 2140613217 -205672053 -1964522530 -687868058 454205239 -488835739 -1333285258 -346333291 123925368 913997985 1842438403 -877154902 -1375470528 -931375189 832369375 -1918367552 -1741990355 1513932770 1793826012 -869175439 -1103868572 -1475563426 735928760 1176281661 -146129964 -1743735486 1219945367 -652562208 -428097236 1593952811 206933920 228399498 -1457705306 547023818 959554856 482286763 -1100783936 745155150 275761434 2125152100 -140018066 -769963743 2026988666 1814260053 665824715 1043440556 1270199802 -1102287570 -210447703 -1662843946 379919505 2022472001 -340840867 738047624 -803636970 -250948153 -2040573617 1313770437 -28476076 753761050 -505206619 -114426636 -1739167746 -1500584638 -1944919396 -864304668 -280649735 -952916481 629066432 -242255571 994674126 -328751377 -1808501710 -365181778 -220390324 1077087984 630623054 1786024463 472914387 -2018578853 777073080 108485498 -1959907663 6697515 399286986 -512661140 1199183862 1979063261 -1717348408 -1952859736 824839884 558807362 -1918155708 -1826465858 -100878249 -91036385 -23160622 56964964 1188457639 -1436491945 -1610780651 1503981787 -392877841 -1728911706 882831331 -628692753 -83376563 -413836779 1568637032 665049406 -1603781446 -426663068 1460633866 -517982404 1103179581 -1583704677 -110235837 -1272678842 164795088 -1600084764 1462242015 -143940418 1527231637 910355304 944475483 1787413747 717798084 1878385871 -1999775217 -924093556 859811067 1459310052 1544060236 -1126264899 1915834982 -1461533231 289311780 -596792662 -562251021 -1870117944 -959079709 977361833 -2146358450 -265644663 -2120337079 -1933484250 -1633725560 2002106171 -1012506908 -2000349910 2026278524 -9816117 -1166727535 -531068789 911543230 -59352162 1100382820 -685596227 -563561535 -954314179 -2102210339 -391313069 392194605 1363587486 -1334285663 2124780909 -861053778 -2093859518 -901785921 1167863885 -244394146 -420231709 1114339355 1460050345 -683172912 1190329860 -1967334038 -1818774008 325544867 1453939345 -1978642646 1303351053 1427689059 -2052929495 -821515118 -1279276360 -643819768 1488105939 -1870409951 1097804860 63486958 855667081 263237849 271718783 -1302334861 1645854289 2143435860 -1335704160 1290712351 -259728667 -1642788427 -1182058975 -1458931292 273006054 -1135102699 543612818 -466148546 -448962207 309281454 647574711 1123150594 -1323406952 1118559771 -1133380947 143519118 -1984927014 1259530007 1181410231 86672535 -7596563 -1863746018 -1030828070 963562347 879416121 -1317588371 1324262168 -1214208413 -1956174776 -1919002481 672391724 -913184977 2116349172 483270224 904291968 1479046788 -1456883620 1465063225 -310780673 -905970677 326868356 1948221643 -1876104314 -851651974 71117421 -882690434 926555788 227876132 -1859473630 -271567813 415439944 -1570101663 -234922670 1873902195 -463440959 1234714037 1688337383 -1857920520 -2013158388 -107187979 -1830644360 1412718893 -957842237 -1606851189 625985538 776327692 1506952902 -1511288402 610507113 -1293879210 733474156 1584590400 -1793708797 -1171093170 -1476194040 -178657336 2055364852 -1709628498 923369774 -324018214 1730426730 1915368449 1919333477 1289953516 1188453282 -1765120078 780111376 1419141746 715759966 -1521671095 282631358 1595563288 1386104594 1060501623 -701256671 -1125062212 205705022 1468144389 1233740369 -204365039 -1918321372 -1283080319 -1465056870 -507946674 1532877339 -1308251822 1052303730 -859612979 1782632247 -1392797184 -926112980 -1673253991 -958920674 -1111646869 -567255772 908774573 1054134500 352999935 -553196675 -1107073129 1958017494 889705374 -478226531 -2013450676 380578877 -140674586 -22700400 27187001 271776802 -505615618 -1526238756 150999750 714064428 -1963563487 -66387955 1206745926 1100271875 -1970785071 -237504754 -887118781 -1434729279 1556259031 -205310671 -1714063963 2079999565 1279685577 -955295786 1977414962 1552880198 -1056861524 -278485043 388829571 -503753776 -1178304935 1937834153 -842558972 -516979865 -1158943659 1681116635 1292323263 1415197396 -669654480 635127433 -1208140199 -2134352626 331160481 1346024264 -417263506 1373282282 1477745121 1570567263 -1605576343 766327080 -1614701446 1530718018 567196340 1906958553 -1755608539 330399815 1879820036 -971891980 179399316 -343431066 -248185279 1365897144 1585667544 1773694492 -1766863035 -1070968911 -2065452281 1093278462 -52636634 1318762374 -1060940557 -788171788 1003723986 -1106432726 -1456517420 1785023537 -1169948254 -831865862 -169129746 1670365226 988420393 -304579766 1623856974 -500756032 220511875 562750311 -1886033675 1347617283 -41213212 1400723491 -598279350 31635742 -1375818438 926634186 1311359796 -1747827866 -3882942 -1201783533 654308729 -287861668"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","clock","dt","fibroblastspeed","fibro_collagen","h","have-dosed-pentox","have-dosed-pirf","hightgfbetathresh","initial-fibroblast-cells","initial-number-of-macrophages","initial-number-of-sources","initialsourcetgfbeta","initial_total_world_collagen","lowtgfbetathresh","max-tries-for-chemotax","max-tries-for-migrate","mmp-decay-rate","mmp-degradation-rate","mmp-secretion-rate","myo-to-fibro-collagen-ratio","myofibroblastspeed","myo_collagen","number-of-fibroblasts","number-of-myofibroblasts","partialturnangledegrees","pentox-myo_collagen","pentox-tgfbetadiffthresh","percent-pixel-collagen","percent-pixel-collagen-thresh","pirf-trailpercent","secrete-spill-collagenfraction","starting-seed","starting_world_file","strategy-pentox","strategy-pirf","successfullspilltoalveoli","tgfbeta-diffusion-coefficient","tgfbeta-diffusion-number","tgfbeta-sigma","tgfbetadiffthresh","time_stop","total_world_collagen","trailpercent","uptakepercent"
"-50","50","-50","50","0","nobody","150","""NEITHER""","0","1","1","1","1","10","0","0","4000","50","0","100","5000","6005","250","10","10","0.05","0.02","0.8","1.25","1","1.25","50","0","30","0.5","1.5","58.8667777668856","75","0.1","0.1","-731501050","""CropMaskHE/IPFprogressionB2/V10T31-051-C1.csv""","0","0","0.001","1","0.08","0.01","100","52","6005","0.1","0.1"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","tgfbeta_fb","prev-patch","tries-for-chemotax","tries-for-migrate","tgfbeta_myo"
"0","27","84","27","9","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"1","27","86","-11","15","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"2","27","35","-33","50","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"3","27","91","-22","-37","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"4","27","10","-26","-14","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"5","27","342","-37","-30","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"6","27","126","-50","-48","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"7","27","278","22","-19","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"8","27","63","3","-43","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"9","27","175","1","-1","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"10","27","258","17","48","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"11","27","106","-50","20","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"12","27","309","-20","-32","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"13","27","298","-21","-5","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"14","27","298","44","31","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"15","27","114","23","-42","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"16","27","153","-6","42","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"17","27","255","-2","-18","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"18","27","109","-29","28","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"19","27","215","-29","37","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"20","27","20","33","5","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"21","27","173","45","-3","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"22","27","112","21","-25","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"23","27","101","-27","14","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"24","27","221","-47","-25","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"25","27","227","44","0","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"26","27","72","-31","28","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"27","27","32","23","29","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"28","27","77","20","-19","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"29","27","9","33","-20","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"30","27","179","20","-21","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"31","27","163","0","-39","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"32","27","303","-43","-41","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"33","27","114","-1","-6","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"34","27","223","-12","-37","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"35","27","250","15","-43","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"36","27","35","43","39","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"37","27","101","-28","21","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"38","27","188","19","46","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"39","27","286","-47","-38","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"40","27","102","47","-48","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"41","27","311","-13","5","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"42","27","92","42","37","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"43","27","51","11","-45","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"44","27","13","44","-3","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"45","27","274","-22","11","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"46","27","315","35","48","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"47","27","341","31","48","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"48","27","211","7","47","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",
"49","27","169","13","-6","""fibroblast""","""""","9.9","{breed fibroblasts}","false","5","1","""up""","0","0","0","0",

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color","total_patch_collagen","immediate_patch_collagen","old_collagen","new_myo_collagen","myo_multiplier","new_fibro_collagen","fibro_multiplier","patch_tgfbeta","patch_alveoli","mmp-concentration"
"-42","5","117","""""","9.9","1","0","0","0","0","0","0","3894.003915357024","0","0"
"-41","5","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"-40","5","117","""""","9.9","1","0","0","0","0","0","0","3894.003915357024","0","0"
"-39","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-38","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-37","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-36","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-35","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-34","5","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"-33","5","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"-32","5","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"-31","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-30","5","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"-29","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-28","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-27","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-26","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-25","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-24","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-23","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-22","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-21","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-20","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-19","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-18","5","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"-17","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-16","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-15","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-14","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-13","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-12","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-11","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-10","5","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"-9","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-8","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-7","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-6","5","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"-5","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-4","5","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"-3","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-2","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-1","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"0","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"1","5","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"2","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"3","5","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"4","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"5","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"6","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"7","5","117","""""","9.9","1","0","0","0","0","0","0","3032.653298563167","0","0"
"8","5","117","""""","9.9","1","0","0","0","0","0","0","4412.484512922977","0","0"
"9","5","117","""""","9.9","1","0","0","0","0","0","0","5000","0","0"
"10","5","117","""""","9.9","1","0","0","0","0","0","0","4412.484512922977","0","0"
"11","5","117","""""","9.9","1","0","0","0","0","0","0","3032.653298563167","0","0"
"12","5","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"13","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"14","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"15","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"16","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"17","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"18","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"19","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"20","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"21","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"22","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"23","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"24","5","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"25","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"26","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"27","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"28","5","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"29","5","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"30","5","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"31","5","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"32","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"33","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"34","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"35","5","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"36","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"37","5","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"38","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"39","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"40","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"41","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"42","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"43","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"44","5","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"45","5","117","""""","9.9","1","0","0","0","0","0","0","4412.484512922977","0","0"
"46","5","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"47","5","117","""""","9.9","1","0","0","0","0","0","0","3032.653298563167","0","0"
"48","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"49","5","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"50","5","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"-50","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-49","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-48","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"-47","4","117","""""","9.9","1","0","0","0","0","0","0","7445.137811486144","0","0"
"-46","4","117","""""","9.9","1","0","0","0","0","0","0","9412.484512922976","0","0"
"-45","4","117","""""","9.9","1","0","0","0","0","0","0","9412.484512922976","0","0"
"-44","4","117","""""","9.9","1","0","0","0","0","0","0","7445.137811486144","0","0"
"-43","4","117","""""","9.9","1","0","0","0","0","0","0","3032.653298563167","0","0"
"-42","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-41","4","117","""""","9.9","1","0","0","0","0","0","0","3032.653298563167","0","0"
"-40","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"-39","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-38","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"-37","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"-36","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"-35","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-34","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"-33","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"-32","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"-31","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"-30","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-29","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-28","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-27","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-26","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"-25","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-24","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-23","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-22","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-21","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-20","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"-19","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"-18","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"-17","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-16","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-15","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-14","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-13","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-12","4","117","""""","9.9","1","0","0","0","0","0","0","3032.653298563167","0","0"
"-11","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-10","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-9","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-8","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-7","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-6","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-5","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"-4","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-3","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-2","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"-1","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"0","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"1","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"2","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"3","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"4","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"5","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"6","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"7","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"8","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"9","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"10","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"11","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"12","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"13","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"14","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"15","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"16","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"17","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"18","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"19","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"20","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"21","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"22","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"23","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"24","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"25","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"26","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"27","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"28","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"29","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"30","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"31","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"32","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"33","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"34","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"35","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"36","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"37","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"38","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"39","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"40","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"41","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"42","4","117","""""","9.9","1","0","0","0","0","0","0","0","0","0"
"43","4","117","""""","9.9","1","0","0","0","0","0","0","3032.653298563167","0","0"
"44","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
"45","4","117","""""","9.9","1","0","0","0","0","0","0","5000","0","0"
"46","4","117","""""","9.9","1","0","0","0","0","0","0","4412.484512922977","0","0"
"47","4","9.9","""""","9.9","0","0","0","0","0","0","0","0","1","0"
